t,imu_accel_true_x,imu_accel_meas_x,imu_gyro_true_x,imu_gyro_meas_x,seeker_los_true,seeker_los_meas
10.26,-18.3801069,-18.3801069,0,0,0.356117678,0.356117678
10.265,-18.3706422,-18.3706422,0,0,0.356161174,0.356161174
10.27,-18.3611948,-18.3611948,0,0,0.35620469,0.35620469
10.275,-18.3517645,-18.3517645,0,0,0.356248226,0.356248226
10.28,-18.3423513,-18.3423513,0,0,0.356291783,0.356291783
10.285,-18.3329552,-18.3329552,0,0,0.356335361,0.356335361
10.29,-18.3235762,-18.3235762,0,0,0.356378958,0.356378958
10.295,-18.3142143,-18.3142143,0,0,0.356422576,0.356422576
10.3,-18.3048693,-18.3048693,0,0,0.356466215,0.356466215
10.305,-18.2955412,-18.2955412,0,0,0.356509874,0.356509874
10.31,-18.2862301,-18.2862301,0,0,0.356553553,0.356553553
10.315,-18.2769359,-18.2769359,0,0,0.356597252,0.356597252
10.32,-18.2676585,-18.2676585,0,0,0.356640972,0.356640972
10.325,-18.2583979,-18.2583979,0,0,0.356684712,0.356684712
10.33,-18.2491542,-18.2491542,0,0,0.356728472,0.356728472
10.335,-18.2399271,-18.2399271,0,0,0.356772253,0.356772253
10.34,-18.2307168,-18.2307168,0,0,0.356816054,0.356816054
10.345,-18.2215232,-18.2215232,0,0,0.356859875,0.356859875
10.35,-18.2123462,-18.2123462,0,0,0.356903716,0.356903716
10.355,-18.2031859,-18.2031859,0,0,0.356947578,0.356947578
10.36,-18.1940421,-18.1940421,0,0,0.35699146,0.35699146
10.365,-18.1849149,-18.1849149,0,0,0.357035361,0.357035361
10.37,-18.1758042,-18.1758042,0,0,0.357079284,0.357079284
10.375,-18.16671,-18.16671,0,0,0.357123226,0.357123226
10.38,-18.1576322,-18.1576322,0,0,0.357167188,0.357167188
10.385,-18.1485709,-18.1485709,0,0,0.357211171,0.357211171
10.39,-18.1395259,-18.1395259,0,0,0.357255174,0.357255174
10.395,-18.1304973,-18.1304973,0,0,0.357299196,0.357299196
10.4,-18.121485,-18.121485,0,0,0.357343239,0.357343239
10.405,-18.112489,-18.112489,0,0,0.357387302,0.357387302
10.41,-18.1035092,-18.1035092,0,0,0.357431385,0.357431385
10.415,-18.0945457,-18.0945457,0,0,0.357475488,0.357475488
10.42,-18.0855983,-18.0855983,0,0,0.357519612,0.357519612
10.425,-18.0766672,-18.0766672,0,0,0.357563755,0.357563755
10.43,-18.0677521,-18.0677521,0,0,0.357607918,0.357607918
10.435,-18.0588531,-18.0588531,0,0,0.357652101,0.357652101
10.44,-18.0499702,-18.0499702,0,0,0.357696305,0.357696305
10.445,-18.0411033,-18.0411033,0,0,0.357740528,0.357740528
10.45,-18.0322524,-18.0322524,0,0,0.357784771,0.357784771
10.455,-18.0234175,-18.0234175,0,0,0.357829034,0.357829034
10.46,-18.0145985,-18.0145985,0,0,0.357873318,0.357873318
10.465,-18.0057954,-18.0057954,0,0,0.357917621,0.357917621
10.47,-17.9970082,-17.9970082,0,0,0.357961944,0.357961944
10.475,-17.9882368,-17.9882368,0,0,0.358006287,0.358006287
10.48,-17.9794813,-17.9794813,0,0,0.35805065,0.35805065
10.485,-17.9707415,-17.9707415,0,0,0.358095032,0.358095032
10.49,-17.9620174,-17.9620174,0,0,0.358139435,0.358139435
10.495,-17.9533091,-17.9533091,0,0,0.358183858,0.358183858
10.5,-17.9446164,-17.9446164,0,0,0.3582283,0.3582283
10.505,-17.9359394,-17.9359394,0,0,0.358272762,0.358272762
10.51,-17.927278,-17.927278,0,0,0.358317244,0.358317244
10.515,-17.9186322,-17.9186322,0,0,0.358361746,0.358361746
10.52,-17.910002,-17.910002,0,0,0.358406268,0.358406268
10.525,-17.9013873,-17.9013873,0,0,0.358450809,0.358450809
10.53,-17.8927881,-17.8927881,0,0,0.35849537,0.35849537
10.535,-17.8842043,-17.8842043,0,0,0.358539951,0.358539951
10.54,-17.875636,-17.875636,0,0,0.358584552,0.358584552
10.545,-17.8670831,-17.8670831,0,0,0.358629173,0.358629173
10.55,-17.8585456,-17.8585456,0,0,0.358673813,0.358673813
10.555,-17.8500234,-17.8500234,0,0,0.358718473,0.358718473
10.56,-17.8415165,-17.8415165,0,0,0.358763153,0.358763153
10.565,-17.8330249,-17.8330249,0,0,0.358807852,0.358807852
10.57,-17.8245486,-17.8245486,0,0,0.358852571,0.358852571
10.575,-17.8160875,-17.8160875,0,0,0.35889731,0.35889731
10.58,-17.8076416,-17.8076416,0,0,0.358942068,0.358942068
10.585,-17.7992108,-17.7992108,0,0,0.358986846,0.358986846
10.59,-17.7907952,-17.7907952,0,0,0.359031644,0.359031644
10.595,-17.7823947,-17.7823947,0,0,0.359076461,0.359076461
10.6,-17.7740093,-17.7740093,0,0,0.359121298,0.359121298
10.605,-17.7656389,-17.7656389,0,0,0.359166155,0.359166155
10.61,-17.7572836,-17.7572836,0,0,0.359211031,0.359211031
10.615,-17.7489432,-17.7489432,0,0,0.359255927,0.359255927
10.62,-17.7406178,-17.7406178,0,0,0.359300842,0.359300842
10.625,-17.7323073,-17.7323073,0,0,0.359345777,0.359345777
10.63,-17.7240117,-17.7240117,0,0,0.359390731,0.359390731
10.635,-17.715731,-17.715731,0,0,0.359435705,0.359435705
10.64,-17.7074652,-17.7074652,0,0,0.359480698,0.359480698
10.645,-17.6992141,-17.6992141,0,0,0.359525711,0.359525711
10.65,-17.6909778,-17.6909778,0,0,0.359570744,0.359570744
10.655,-17.6827563,-17.6827563,0,0,0.359615796,0.359615796
10.66,-17.6745496,-17.6745496,0,0,0.359660867,0.359660867
10.665,-17.6663575,-17.6663575,0,0,0.359705958,0.359705958
10.67,-17.6581801,-17.6581801,0,0,0.359751068,0.359751068
10.675,-17.6500173,-17.6500173,0,0,0.359796198,0.359796198
10.68,-17.6418692,-17.6418692,0,0,0.359841347,0.359841347
10.685,-17.6337356,-17.6337356,0,0,0.359886515,0.359886515
10.69,-17.6256166,-17.6256166,0,0,0.359931703,0.359931703
10.695,-17.6175121,-17.6175121,0,0,0.359976911,0.359976911
10.7,-17.6094221,-17.6094221,0,0,0.360022138,0.360022138
10.705,-17.6013466,-17.6013466,0,0,0.360067384,0.360067384
10.71,-17.5932856,-17.5932856,0,0,0.360112649,0.360112649
10.715,-17.5852389,-17.5852389,0,0,0.360157934,0.360157934
10.72,-17.5772067,-17.5772067,0,0,0.360203238,0.360203238
10.725,-17.5691888,-17.5691888,0,0,0.360248561,0.360248561
10.73,-17.5611852,-17.5611852,0,0,0.360293904,0.360293904
10.735,-17.553196,-17.553196,0,0,0.360339266,0.360339266
10.74,-17.545221,-17.545221,0,0,0.360384648,0.360384648
10.745,-17.5372603,-17.5372603,0,0,0.360430048,0.360430048
10.75,-17.5293138,-17.5293138,0,0,0.360475468,0.360475468
10.755,-17.5213815,-17.5213815,0,0,0.360520907,0.360520907
10.76,-17.5134634,-17.5134634,0,0,0.360566365,0.360566365
10.765,-17.5055594,-17.5055594,0,0,0.360611843,0.360611843
10.77,-17.4976696,-17.4976696,0,0,0.36065734,0.36065734
10.775,-17.4897938,-17.4897938,0,0,0.360702856,0.360702856
10.78,-17.4819321,-17.4819321,0,0,0.360748391,0.360748391
10.785,-17.4740844,-17.4740844,0,0,0.360793945,0.360793945
10.79,-17.4662508,-17.4662508,0,0,0.360839519,0.360839519
10.795,-17.4584311,-17.4584311,0,0,0.360885112,0.360885112
10.8,-17.4506253,-17.4506253,0,0,0.360930724,0.360930724
10.805,-17.4428335,-17.4428335,0,0,0.360976355,0.360976355
10.81,-17.4350556,-17.4350556,0,0,0.361022005,0.361022005
10.815,-17.4272916,-17.4272916,0,0,0.361067674,0.361067674
10.82,-17.4195414,-17.4195414,0,0,0.361113362,0.361113362
10.825,-17.4118051,-17.4118051,0,0,0.36115907,0.36115907
10.83,-17.4040825,-17.4040825,0,0,0.361204796,0.361204796
10.835,-17.3963737,-17.3963737,0,0,0.361250542,0.361250542
10.84,-17.3886787,-17.3886787,0,0,0.361296306,0.361296306
10.845,-17.3809974,-17.3809974,0,0,0.36134209,0.36134209
10.85,-17.3733297,-17.3733297,0,0,0.361387893,0.361387893
10.855,-17.3656757,-17.3656757,0,0,0.361433714,0.361433714
10.86,-17.3580354,-17.3580354,0,0,0.361479555,0.361479555
10.865,-17.3504087,-17.3504087,0,0,0.361525415,0.361525415
10.87,-17.3427956,-17.3427956,0,0,0.361571294,0.361571294
10.875,-17.335196,-17.335196,0,0,0.361617191,0.361617191
10.88,-17.32761,-17.32761,0,0,0.361663108,0.361663108
10.885,-17.3200374,-17.3200374,0,0,0.361709044,0.361709044
10.89,-17.3124784,-17.3124784,0,0,0.361754998,0.361754998
10.895,-17.3049328,-17.3049328,0,0,0.361800972,0.361800972
10.9,-17.2974007,-17.2974007,0,0,0.361846964,0.361846964
10.905,-17.2898819,-17.2898819,0,0,0.361892975,0.361892975
10.91,-17.2823766,-17.2823766,0,0,0.361939006,0.361939006
10.915,-17.2748846,-17.2748846,0,0,0.361985055,0.361985055
10.92,-17.2674059,-17.2674059,0,0,0.362031123,0.362031123
10.925,-17.2599406,-17.2599406,0,0,0.36207721,0.36207721
10.93,-17.2524885,-17.2524885,0,0,0.362123315,0.362123315
10.935,-17.2450497,-17.2450497,0,0,0.36216944,0.36216944
10.94,-17.2376241,-17.2376241,0,0,0.362215583,0.362215583
10.945,-17.2302118,-17.2302118,0,0,0.362261745,0.362261745
10.95,-17.2228126,-17.2228126,0,0,0.362307926,0.362307926
10.955,-17.2154265,-17.2154265,0,0,0.362354126,0.362354126
10.96,-17.2080537,-17.2080537,0,0,0.362400345,0.362400345
10.965,-17.2006939,-17.2006939,0,0,0.362446582,0.362446582
10.97,-17.1933472,-17.1933472,0,0,0.362492838,0.362492838
10.975,-17.1860135,-17.1860135,0,0,0.362539113,0.362539113
10.98,-17.1786929,-17.1786929,0,0,0.362585407,0.362585407
10.985,-17.1713853,-17.1713853,0,0,0.362631719,0.362631719
10.99,-17.1640907,-17.1640907,0,0,0.36267805,0.36267805
10.995,-17.1568091,-17.1568091,0,0,0.3627244,0.3627244
11,-17.1495404,-17.1495404,0,0,0.362770769,0.362770769
11.005,-17.1422846,-17.1422846,0,0,0.362817156,0.362817156
11.01,-17.1350417,-17.1350417,0,0,0.362863562,0.362863562
11.015,-17.1278117,-17.1278117,0,0,0.362909987,0.362909987
11.02,-17.1205945,-17.1205945,0,0,0.36295643,0.36295643
11.025,-17.1133901,-17.1133901,0,0,0.363002892,0.363002892
11.03,-17.1061986,-17.1061986,0,0,0.363049372,0.363049372
11.035,-17.0990198,-17.0990198,0,0,0.363095871,0.363095871
11.04,-17.0918537,-17.0918537,0,0,0.363142389,0.363142389
11.045,-17.0847004,-17.0847004,0,0,0.363188925,0.363188925
11.05,-17.0775598,-17.0775598,0,0,0.36323548,0.36323548
11.055,-17.0704318,-17.0704318,0,0,0.363282054,0.363282054
11.06,-17.0633165,-17.0633165,0,0,0.363328646,0.363328646
11.065,-17.0562138,-17.0562138,0,0,0.363375256,0.363375256
11.07,-17.0491238,-17.0491238,0,0,0.363421886,0.363421886
11.075,-17.0420463,-17.0420463,0,0,0.363468533,0.363468533
11.08,-17.0349814,-17.0349814,0,0,0.3635152,0.3635152
11.085,-17.027929,-17.027929,0,0,0.363561884,0.363561884
11.09,-17.0208891,-17.0208891,0,0,0.363608588,0.363608588
11.095,-17.0138617,-17.0138617,0,0,0.363655309,0.363655309
11.1,-17.0068468,-17.0068468,0,0,0.36370205,0.36370205
11.105,-16.9998443,-16.9998443,0,0,0.363748808,0.363748808
11.11,-16.9928543,-16.9928543,0,0,0.363795586,0.363795586
11.115,-16.9858766,-16.9858766,0,0,0.363842381,0.363842381
11.12,-16.9789113,-16.9789113,0,0,0.363889195,0.363889195
11.125,-16.9719584,-16.9719584,0,0,0.363936028,0.363936028
11.13,-16.9650178,-16.9650178,0,0,0.363982879,0.363982879
11.135,-16.9580895,-16.9580895,0,0,0.364029748,0.364029748
11.14,-16.9511735,-16.9511735,0,0,0.364076636,0.364076636
11.145,-16.9442698,-16.9442698,0,0,0.364123542,0.364123542
11.15,-16.9373783,-16.9373783,0,0,0.364170467,0.364170467
11.155,-16.930499,-16.930499,0,0,0.36421741,0.36421741
11.16,-16.9236319,-16.9236319,0,0,0.364264371,0.364264371
11.165,-16.916777,-16.916777,0,0,0.36431135,0.36431135
11.17,-16.9099342,-16.9099342,0,0,0.364358348,0.364358348
11.175,-16.9031036,-16.9031036,0,0,0.364405365,0.364405365
11.18,-16.896285,-16.896285,0,0,0.364452399,0.364452399
11.185,-16.8894786,-16.8894786,0,0,0.364499452,0.364499452
11.19,-16.8826842,-16.8826842,0,0,0.364546523,0.364546523
11.195,-16.8759018,-16.8759018,0,0,0.364593613,0.364593613
11.2,-16.8691315,-16.8691315,0,0,0.36464072,0.36464072
11.205,-16.8623732,-16.8623732,0,0,0.364687846,0.364687846
11.21,-16.8556268,-16.8556268,0,0,0.364734991,0.364734991
11.215,-16.8488924,-16.8488924,0,0,0.364782153,0.364782153
11.22,-16.8421699,-16.8421699,0,0,0.364829334,0.364829334
11.225,-16.8354593,-16.8354593,0,0,0.364876533,0.364876533
11.23,-16.8287606,-16.8287606,0,0,0.36492375,0.36492375
11.235,-16.8220738,-16.8220738,0,0,0.364970985,0.364970985
11.24,-16.8153988,-16.8153988,0,0,0.365018239,0.365018239
11.245,-16.8087357,-16.8087357,0,0,0.365065511,0.365065511
11.25,-16.8020843,-16.8020843,0,0,0.365112801,0.365112801
11.255,-16.7954447,-16.7954447,0,0,0.365160109,0.365160109
11.26,-16.7888169,-16.7888169,0,0,0.365207435,0.365207435
11.265,-16.7822008,-16.7822008,0,0,0.365254779,0.365254779
11.27,-16.7755964,-16.7755964,0,0,0.365302142,0.365302142
11.275,-16.7690037,-16.7690037,0,0,0.365349522,0.365349522
11.28,-16.7624227,-16.7624227,0,0,0.365396921,0.365396921
11.285,-16.7558534,-16.7558534,0,0,0.365444338,0.365444338
11.29,-16.7492957,-16.7492957,0,0,0.365491773,0.365491773
11.295,-16.7427495,-16.7427495,0,0,0.365539226,0.365539226
11.3,-16.736215,-16.736215,0,0,0.365586697,0.365586697
11.305,-16.7296921,-16.7296921,0,0,0.365634186,0.365634186
11.31,-16.7231807,-16.7231807,0,0,0.365681693,0.365681693
11.315,-16.7166808,-16.7166808,0,0,0.365729218,0.365729218
11.32,-16.7101924,-16.7101924,0,0,0.365776761,0.365776761
11.325,-16.7037155,-16.7037155,0,0,0.365824322,0.365824322
11.33,-16.6972501,-16.6972501,0,0,0.365871902,0.365871902
11.335,-16.6907961,-16.6907961,0,0,0.365919499,0.365919499
11.34,-16.6843535,-16.6843535,0,0,0.365967114,0.365967114
11.345,-16.6779223,-16.6779223,0,0,0.366014747,0.366014747
11.35,-16.6715026,-16.6715026,0,0,0.366062398,0.366062398
11.355,-16.6650941,-16.6650941,0,0,0.366110067,0.366110067
11.36,-16.658697,-16.658697,0,0,0.366157754,0.366157754
11.365,-16.6523113,-16.6523113,0,0,0.366205459,0.366205459
11.37,-16.6459368,-16.6459368,0,0,0.366253182,0.366253182
11.375,-16.6395736,-16.6395736,0,0,0.366300923,0.366300923
11.38,-16.6332217,-16.6332217,0,0,0.366348682,0.366348682
11.385,-16.626881,-16.626881,0,0,0.366396458,0.366396458
11.39,-16.6205516,-16.6205516,0,0,0.366444253,0.366444253
11.395,-16.6142333,-16.6142333,0,0,0.366492065,0.366492065
11.4,-16.6079262,-16.6079262,0,0,0.366539896,0.366539896
11.405,-16.6016303,-16.6016303,0,0,0.366587744,0.366587744
11.41,-16.5953455,-16.5953455,0,0,0.36663561,0.36663561
11.415,-16.5890719,-16.5890719,0,0,0.366683493,0.366683493
11.42,-16.5828093,-16.5828093,0,0,0.366731395,0.366731395
11.425,-16.5765578,-16.5765578,0,0,0.366779314,0.366779314
11.43,-16.5703174,-16.5703174,0,0,0.366827252,0.366827252
11.435,-16.564088,-16.564088,0,0,0.366875207,0.366875207
11.44,-16.5578697,-16.5578697,0,0,0.366923179,0.366923179
11.445,-16.5516623,-16.5516623,0,0,0.36697117,0.36697117
11.45,-16.5454659,-16.5454659,0,0,0.367019178,0.367019178
11.455,-16.5392805,-16.5392805,0,0,0.367067204,0.367067204
11.46,-16.5331061,-16.5331061,0,0,0.367115248,0.367115248
11.465,-16.5269425,-16.5269425,0,0,0.36716331,0.36716331
11.47,-16.5207899,-16.5207899,0,0,0.367211389,0.367211389
11.475,-16.5146481,-16.5146481,0,0,0.367259486,0.367259486
11.48,-16.5085172,-16.5085172,0,0,0.367307601,0.367307601
11.485,-16.5023972,-16.5023972,0,0,0.367355733,0.367355733
11.49,-16.496288,-16.496288,0,0,0.367403883,0.367403883
11.495,-16.4901896,-16.4901896,0,0,0.367452051,0.367452051
11.5,-16.4841019,-16.4841019,0,0,0.367500236,0.367500236
11.505,-16.4780251,-16.4780251,0,0,0.36754844,0.36754844
11.51,-16.471959,-16.471959,0,0,0.36759666,0.36759666
11.515,-16.4659036,-16.4659036,0,0,0.367644899,0.367644899
11.52,-16.459859,-16.459859,0,0,0.367693155,0.367693155
11.525,-16.453825,-16.453825,0,0,0.367741428,0.367741428
11.53,-16.4478018,-16.4478018,0,0,0.367789719,0.367789719
11.535,-16.4417891,-16.4417891,0,0,0.367838028,0.367838028
11.54,-16.4357871,-16.4357871,0,0,0.367886355,0.367886355
11.545,-16.4297958,-16.4297958,0,0,0.367934699,0.367934699
11.55,-16.423815,-16.423815,0,0,0.36798306,0.36798306
11.555,-16.4178448,-16.4178448,0,0,0.368031439,0.368031439
11.56,-16.4118852,-16.4118852,0,0,0.368079836,0.368079836
11.565,-16.4059362,-16.4059362,0,0,0.36812825,0.36812825
11.57,-16.3999976,-16.3999976,0,0,0.368176682,0.368176682
11.575,-16.3940696,-16.3940696,0,0,0.368225131,0.368225131
11.58,-16.388152,-16.388152,0,0,0.368273598,0.368273598
11.585,-16.382245,-16.382245,0,0,0.368322082,0.368322082
11.59,-16.3763483,-16.3763483,0,0,0.368370584,0.368370584
11.595,-16.3704622,-16.3704622,0,0,0.368419103,0.368419103
11.6,-16.3645864,-16.3645864,0,0,0.36846764,0.36846764
11.605,-16.358721,-16.358721,0,0,0.368516194,0.368516194
11.61,-16.352866,-16.352866,0,0,0.368564766,0.368564766
11.615,-16.3470214,-16.3470214,0,0,0.368613355,0.368613355
11.62,-16.3411871,-16.3411871,0,0,0.368661962,0.368661962
11.625,-16.3353632,-16.3353632,0,0,0.368710586,0.368710586
11.63,-16.3295495,-16.3295495,0,0,0.368759227,0.368759227
11.635,-16.3237462,-16.3237462,0,0,0.368807886,0.368807886
11.64,-16.3179531,-16.3179531,0,0,0.368856562,0.368856562
11.645,-16.3121703,-16.3121703,0,0,0.368905255,0.368905255
11.65,-16.3063977,-16.3063977,0,0,0.368953966,0.368953966
11.655,-16.3006353,-16.3006353,0,0,0.369002695,0.369002695
11.66,-16.2948831,-16.2948831,0,0,0.36905144,0.36905144
11.665,-16.2891412,-16.2891412,0,0,0.369100203,0.369100203
11.67,-16.2834093,-16.2834093,0,0,0.369148984,0.369148984
11.675,-16.2776877,-16.2776877,0,0,0.369197781,0.369197781
11.68,-16.2719761,-16.2719761,0,0,0.369246596,0.369246596
11.685,-16.2662747,-16.2662747,0,0,0.369295429,0.369295429
11.69,-16.2605834,-16.2605834,0,0,0.369344278,0.369344278
11.695,-16.2549021,-16.2549021,0,0,0.369393145,0.369393145
11.7,-16.249231,-16.249231,0,0,0.369442029,0.369442029
11.705,-16.2435698,-16.2435698,0,0,0.369490931,0.369490931
11.71,-16.2379187,-16.2379187,0,0,0.36953985,0.36953985
11.715,-16.2322776,-16.2322776,0,0,0.369588786,0.369588786
11.72,-16.2266465,-16.2266465,0,0,0.369637739,0.369637739
11.725,-16.2210253,-16.2210253,0,0,0.369686709,0.369686709
11.73,-16.2154142,-16.2154142,0,0,0.369735697,0.369735697
11.735,-16.2098129,-16.2098129,0,0,0.369784702,0.369784702
11.74,-16.2042216,-16.2042216,0,0,0.369833724,0.369833724
11.745,-16.1986402,-16.1986402,0,0,0.369882763,0.369882763
11.75,-16.1930687,-16.1930687,0,0,0.36993182,0.36993182
11.755,-16.187507,-16.187507,0,0,0.369980894,0.369980894
11.76,-16.1819553,-16.1819553,0,0,0.370029984,0.370029984
11.765,-16.1764133,-16.1764133,0,0,0.370079092,0.370079092
11.77,-16.1708812,-16.1708812,0,0,0.370128218,0.370128218
11.775,-16.1653589,-16.1653589,0,0,0.37017736,0.37017736
11.78,-16.1598463,-16.1598463,0,0,0.370226519,0.370226519
11.785,-16.1543436,-16.1543436,0,0,0.370275696,0.370275696
11.79,-16.1488506,-16.1488506,0,0,0.37032489,0.37032489
11.795,-16.1433673,-16.1433673,0,0,0.3703741,0.3703741
11.8,-16.1378937,-16.1378937,0,0,0.370423328,0.370423328
11.805,-16.1324299,-16.1324299,0,0,0.370472573,0.370472573
11.81,-16.1269758,-16.1269758,0,0,0.370521835,0.370521835
11.815,-16.1215313,-16.1215313,0,0,0.370571115,0.370571115
11.82,-16.1160965,-16.1160965,0,0,0.370620411,0.370620411
11.825,-16.1106713,-16.1106713,0,0,0.370669724,0.370669724
11.83,-16.1052557,-16.1052557,0,0,0.370719054,0.370719054
11.835,-16.0998498,-16.0998498,0,0,0.370768402,0.370768402
11.84,-16.0944534,-16.0944534,0,0,0.370817766,0.370817766
11.845,-16.0890666,-16.0890666,0,0,0.370867147,0.370867147
11.85,-16.0836894,-16.0836894,0,0,0.370916546,0.370916546
11.855,-16.0783217,-16.0783217,0,0,0.370965961,0.370965961
11.86,-16.0729635,-16.0729635,0,0,0.371015394,0.371015394
11.865,-16.0676149,-16.0676149,0,0,0.371064843,0.371064843
11.87,-16.0622757,-16.0622757,0,0,0.371114309,0.371114309
11.875,-16.0569461,-16.0569461,0,0,0.371163792,0.371163792
11.88,-16.0516258,-16.0516258,0,0,0.371213293,0.371213293
11.885,-16.0463151,-16.0463151,0,0,0.37126281,0.37126281
11.89,-16.0410137,-16.0410137,0,0,0.371312344,0.371312344
11.895,-16.0357218,-16.0357218,0,0,0.371361895,0.371361895
11.9,-16.0304393,-16.0304393,0,0,0.371411463,0.371411463
11.905,-16.0251661,-16.0251661,0,0,0.371461048,0.371461048
11.91,-16.0199023,-16.0199023,0,0,0.37151065,0.37151065
11.915,-16.0146479,-16.0146479,0,0,0.371560268,0.371560268
11.92,-16.0094028,-16.0094028,0,0,0.371609904,0.371609904
11.925,-16.004167,-16.004167,0,0,0.371659556,0.371659556
11.93,-15.9989406,-15.9989406,0,0,0.371709225,0.371709225
11.935,-15.9937234,-15.9937234,0,0,0.371758912,0.371758912
11.94,-15.9885155,-15.9885155,0,0,0.371808614,0.371808614
11.945,-15.9833168,-15.9833168,0,0,0.371858334,0.371858334
11.95,-15.9781274,-15.9781274,0,0,0.371908071,0.371908071
11.955,-15.9729472,-15.9729472,0,0,0.371957824,0.371957824
11.96,-15.9677762,-15.9677762,0,0,0.372007595,0.372007595
11.965,-15.9626144,-15.9626144,0,0,0.372057382,0.372057382
11.97,-15.9574618,-15.9574618,0,0,0.372107186,0.372107186
11.975,-15.9523184,-15.9523184,0,0,0.372157006,0.372157006
11.98,-15.9471841,-15.9471841,0,0,0.372206844,0.372206844
11.985,-15.942059,-15.942059,0,0,0.372256698,0.372256698
11.99,-15.9369429,-15.9369429,0,0,0.372306569,0.372306569
11.995,-15.931836,-15.931836,0,0,0.372356456,0.372356456
12,-15.9267381,-15.9267381,0,0,0.372406361,0.372406361
12.005,-15.9216494,-15.9216494,0,0,0.372456282,0.372456282
12.01,-15.9165696,-15.9165696,0,0,0.37250622,0.37250622
12.015,-15.911499,-15.911499,0,0,0.372556174,0.372556174
12.02,-15.9064373,-15.9064373,0,0,0.372606146,0.372606146
12.025,-15.9013847,-15.9013847,0,0,0.372656134,0.372656134
12.03,-15.8963411,-15.8963411,0,0,0.372706138,0.372706138
12.035,-15.8913064,-15.8913064,0,0,0.37275616,0.37275616
12.04,-15.8862807,-15.8862807,0,0,0.372806198,0.372806198
12.045,-15.881264,-15.881264,0,0,0.372856252,0.372856252
12.05,-15.8762562,-15.8762562,0,0,0.372906324,0.372906324
12.055,-15.8712574,-15.8712574,0,0,0.372956412,0.372956412
12.06,-15.8662674,-15.8662674,0,0,0.373006516,0.373006516
12.065,-15.8612864,-15.8612864,0,0,0.373056637,0.373056637
12.07,-15.8563142,-15.8563142,0,0,0.373106775,0.373106775
12.075,-15.8513509,-15.8513509,0,0,0.37315693,0.37315693
12.08,-15.8463964,-15.8463964,0,0,0.373207101,0.373207101
12.085,-15.8414508,-15.8414508,0,0,0.373257289,0.373257289
12.09,-15.836514,-15.836514,0,0,0.373307493,0.373307493
12.095,-15.831586,-15.831586,0,0,0.373357714,0.373357714
12.1,-15.8266668,-15.8266668,0,0,0.373407951,0.373407951
12.105,-15.8217563,-15.8217563,0,0,0.373458205,0.373458205
12.11,-15.8168547,-15.8168547,0,0,0.373508475,0.373508475
12.115,-15.8119618,-15.8119618,0,0,0.373558762,0.373558762
12.12,-15.8070776,-15.8070776,0,0,0.373609066,0.373609066
12.125,-15.8022021,-15.8022021,0,0,0.373659386,0.373659386
12.13,-15.7973354,-15.7973354,0,0,0.373709723,0.373709723
12.135,-15.7924773,-15.7924773,0,0,0.373760076,0.373760076
12.14,-15.7876279,-15.7876279,0,0,0.373810445,0.373810445
12.145,-15.7827872,-15.7827872,0,0,0.373860831,0.373860831
12.15,-15.7779551,-15.7779551,0,0,0.373911234,0.373911234
12.155,-15.7731317,-15.7731317,0,0,0.373961653,0.373961653
12.16,-15.7683169,-15.7683169,0,0,0.374012089,0.374012089
12.165,-15.7635107,-15.7635107,0,0,0.374062541,0.374062541
12.17,-15.7587131,-15.7587131,0,0,0.374113009,0.374113009
12.175,-15.7539241,-15.7539241,0,0,0.374163494,0.374163494
12.18,-15.7491436,-15.7491436,0,0,0.374213995,0.374213995
12.185,-15.7443717,-15.7443717,0,0,0.374264513,0.374264513
12.19,-15.7396083,-15.7396083,0,0,0.374315047,0.374315047
12.195,-15.7348535,-15.7348535,0,0,0.374365597,0.374365597
12.2,-15.7301071,-15.7301071,0,0,0.374416164,0.374416164
12.205,-15.7253693,-15.7253693,0,0,0.374466748,0.374466748
12.21,-15.7206399,-15.7206399,0,0,0.374517347,0.374517347
12.215,-15.7159191,-15.7159191,0,0,0.374567963,0.374567963
12.22,-15.7112066,-15.7112066,0,0,0.374618596,0.374618596
12.225,-15.7065026,-15.7065026,0,0,0.374669245,0.374669245
12.23,-15.7018071,-15.7018071,0,0,0.37471991,0.37471991
12.235,-15.6971199,-15.6971199,0,0,0.374770591,0.374770591
12.24,-15.6924412,-15.6924412,0,0,0.374821289,0.374821289
12.245,-15.6877708,-15.6877708,0,0,0.374872003,0.374872003
12.25,-15.6831088,-15.6831088,0,0,0.374922734,0.374922734
12.255,-15.6784552,-15.6784552,0,0,0.37497348,0.37497348
12.26,-15.6738099,-15.6738099,0,0,0.375024243,0.375024243
12.265,-15.669173,-15.669173,0,0,0.375075023,0.375075023
12.27,-15.6645444,-15.6645444,0,0,0.375125818,0.375125818
12.275,-15.659924,-15.659924,0,0,0.37517663,0.37517663
12.28,-15.655312,-15.655312,0,0,0.375227458,0.375227458
12.285,-15.6507083,-15.6507083,0,0,0.375278303,0.375278303
12.29,-15.6461128,-15.6461128,0,0,0.375329163,0.375329163
12.295,-15.6415256,-15.6415256,0,0,0.37538004,0.37538004
12.3,-15.6369466,-15.6369466,0,0,0.375430933,0.375430933
12.305,-15.6323759,-15.6323759,0,0,0.375481843,0.375481843
12.31,-15.6278133,-15.6278133,0,0,0.375532768,0.375532768
12.315,-15.623259,-15.623259,0,0,0.37558371,0.37558371
