t,x,y,z,vx,vy,vz,roll,pitch,yaw,mass,mach,thrust
12.33,4739.67431,0,2688.09142,209.641054,0,143.629494,0,0,0,22,0.770491947,0
12.335,4740.72232,0,2688.80963,209.563006,0,143.653025,0,0,0,22,0.770343715,0
12.34,4741.76994,0,2689.52795,209.48498,0,143.676583,0,0,0,22,0.770195633,0
12.345,4742.81717,0,2690.24639,209.406977,0,143.700168,0,0,0,22,0.7700477,0
12.35,4743.86401,0,2690.96495,209.328997,0,143.723779,0,0,0,22,0.769899917,0
12.355,4744.91046,0,2691.68363,209.251039,0,143.747418,0,0,0,22,0.769752283,0
12.36,4745.95652,0,2692.40243,209.173103,0,143.771084,0,0,0,22,0.769604798,0
12.365,4747.00219,0,2693.12134,209.09519,0,143.794777,0,0,0,22,0.769457463,0
12.37,4748.04747,0,2693.84037,209.017299,0,143.818497,0,0,0,22,0.769310277,0
12.375,4749.09236,0,2694.55953,208.939431,0,143.842243,0,0,0,22,0.76916324,0
12.38,4750.13686,0,2695.2788,208.861585,0,143.866017,0,0,0,22,0.769016352,0
12.385,4751.18098,0,2695.99819,208.783761,0,143.889817,0,0,0,22,0.768869613,0
12.39,4752.2247,0,2696.71769,208.705959,0,143.913644,0,0,0,22,0.768723023,0
12.395,4753.26804,0,2697.43732,208.628179,0,143.937498,0,0,0,22,0.768576581,0
12.4,4754.31098,0,2698.15707,208.550422,0,143.961378,0,0,0,22,0.768430287,0
12.405,4755.35354,0,2698.87694,208.472686,0,143.985285,0,0,0,22,0.768284142,0
12.41,4756.39571,0,2699.59692,208.394973,0,144.009219,0,0,0,22,0.768138146,0
12.415,4757.43749,0,2700.31703,208.317282,0,144.033179,0,0,0,22,0.767992297,0
12.42,4758.47888,0,2701.03725,208.239612,0,144.057166,0,0,0,22,0.767846597,0
12.425,4759.51989,0,2701.7576,208.161965,0,144.081179,0,0,0,22,0.767701045,0
12.43,4760.5605,0,2702.47807,208.084339,0,144.105219,0,0,0,22,0.76755564,0
12.435,4761.60073,0,2703.19865,208.006736,0,144.129285,0,0,0,22,0.767410383,0
12.44,4762.64057,0,2703.91936,207.929154,0,144.153377,0,0,0,22,0.767265274,0
12.445,4763.68002,0,2704.64019,207.851594,0,144.177496,0,0,0,22,0.767120313,0
12.45,4764.71909,0,2705.36113,207.774055,0,144.201642,0,0,0,22,0.766975499,0
12.455,4765.75776,0,2706.0822,207.696538,0,144.225813,0,0,0,22,0.766830832,0
12.46,4766.79605,0,2706.80339,207.619043,0,144.250011,0,0,0,22,0.766686313,0
12.465,4767.83395,0,2707.5247,207.54157,0,144.274235,0,0,0,22,0.766541941,0
12.47,4768.87147,0,2708.24613,207.464118,0,144.298486,0,0,0,22,0.766397716,0
12.475,4769.90859,0,2708.96769,207.386688,0,144.322762,0,0,0,22,0.766253638,0
12.48,4770.94533,0,2709.68936,207.309279,0,144.347065,0,0,0,22,0.766109707,0
12.485,4771.98169,0,2710.41116,207.231891,0,144.371394,0,0,0,22,0.765965922,0
12.49,4773.01765,0,2711.13308,207.154525,0,144.395748,0,0,0,22,0.765822284,0
12.495,4774.05323,0,2711.85512,207.077181,0,144.420129,0,0,0,22,0.765678793,0
12.5,4775.08842,0,2712.57728,206.999857,0,144.444536,0,0,0,22,0.765535448,0
12.505,4776.12323,0,2713.29956,206.922555,0,144.468969,0,0,0,22,0.76539225,0
12.51,4777.15765,0,2714.02197,206.845275,0,144.493428,0,0,0,22,0.765249198,0
12.515,4778.19168,0,2714.7445,206.768015,0,144.517912,0,0,0,22,0.765106292,0
12.52,4779.22533,0,2715.46715,206.690777,0,144.542423,0,0,0,22,0.764963532,0
12.525,4780.25859,0,2716.18992,206.61356,0,144.566959,0,0,0,22,0.764820918,0
12.53,4781.29147,0,2716.91282,206.536364,0,144.591521,0,0,0,22,0.764678449,0
12.535,4782.32395,0,2717.63583,206.459189,0,144.616109,0,0,0,22,0.764536127,0
12.54,4783.35606,0,2718.35898,206.382035,0,144.640723,0,0,0,22,0.76439395,0
12.545,4784.38778,0,2719.08224,206.304902,0,144.665362,0,0,0,22,0.764251919,0
12.55,4785.41911,0,2719.80563,206.22779,0,144.690027,0,0,0,22,0.764110033,0
12.555,4786.45005,0,2720.52914,206.150698,0,144.714718,0,0,0,22,0.763968293,0
12.56,4787.48061,0,2721.25278,206.073628,0,144.739434,0,0,0,22,0.763826698,0
12.565,4788.51079,0,2721.97654,205.996579,0,144.764176,0,0,0,22,0.763685248,0
12.57,4789.54058,0,2722.70042,205.91955,0,144.788943,0,0,0,22,0.763543943,0
12.575,4790.56998,0,2723.42443,205.842542,0,144.813736,0,0,0,22,0.763402784,0
12.58,4791.59901,0,2724.14856,205.765555,0,144.838554,0,0,0,22,0.763261769,0
12.585,4792.62764,0,2724.87281,205.688589,0,144.863397,0,0,0,22,0.763120898,0
12.59,4793.65589,0,2725.59719,205.611643,0,144.888267,0,0,0,22,0.762980173,0
12.595,4794.68376,0,2726.32169,205.534718,0,144.913161,0,0,0,22,0.762839592,0
12.6,4795.71124,0,2727.04632,205.457813,0,144.938081,0,0,0,22,0.762699156,0
12.605,4796.73834,0,2727.77108,205.380929,0,144.963026,0,0,0,22,0.762558864,0
12.61,4797.76505,0,2728.49595,205.304066,0,144.987996,0,0,0,22,0.762418716,0
12.615,4798.79138,0,2729.22096,205.227223,0,145.012992,0,0,0,22,0.762278712,0
12.62,4799.81732,0,2729.94608,205.1504,0,145.038012,0,0,0,22,0.762138853,0
12.625,4800.84288,0,2730.67134,205.073598,0,145.063058,0,0,0,22,0.761999137,0
12.63,4801.86806,0,2731.39671,204.996816,0,145.088129,0,0,0,22,0.761859566,0
12.635,4802.89285,0,2732.12222,204.920054,0,145.113226,0,0,0,22,0.761720138,0
12.64,4803.91726,0,2732.84785,204.843313,0,145.138347,0,0,0,22,0.761580854,0
12.645,4804.94128,0,2733.5736,204.766592,0,145.163493,0,0,0,22,0.761441714,0
12.65,4805.96492,0,2734.29948,204.689891,0,145.188664,0,0,0,22,0.761302717,0
12.655,4806.98818,0,2735.02549,204.61321,0,145.21386,0,0,0,22,0.761163864,0
12.66,4808.01105,0,2735.75162,204.53655,0,145.239082,0,0,0,22,0.761025154,0
12.665,4809.03355,0,2736.47788,204.459909,0,145.264328,0,0,0,22,0.760886587,0
12.67,4810.05565,0,2737.20426,204.383289,0,145.289599,0,0,0,22,0.760748164,0
12.675,4811.07738,0,2737.93077,204.306688,0,145.314894,0,0,0,22,0.760609883,0
12.68,4812.09872,0,2738.65741,204.230108,0,145.340215,0,0,0,22,0.760471745,0
12.685,4813.11968,0,2739.38418,204.153547,0,145.36556,0,0,0,22,0.760333751,0
12.69,4814.14026,0,2740.11107,204.077007,0,145.390931,0,0,0,22,0.760195899,0
12.695,4815.16045,0,2740.83809,204.000486,0,145.416325,0,0,0,22,0.76005819,0
12.7,4816.18026,0,2741.56523,203.923985,0,145.441745,0,0,0,22,0.759920623,0
12.705,4817.19969,0,2742.2925,203.847504,0,145.467189,0,0,0,22,0.759783199,0
12.71,4818.21874,0,2743.0199,203.771043,0,145.492658,0,0,0,22,0.759645917,0
12.715,4819.2374,0,2743.74743,203.694601,0,145.518151,0,0,0,22,0.759508778,0
12.72,4820.25568,0,2744.47508,203.618179,0,145.543669,0,0,0,22,0.759371781,0
12.725,4821.27358,0,2745.20287,203.541777,0,145.569212,0,0,0,22,0.759234926,0
12.73,4822.2911,0,2745.93078,203.465394,0,145.594779,0,0,0,22,0.759098213,0
12.735,4823.30824,0,2746.65881,203.389031,0,145.62037,0,0,0,22,0.758961642,0
12.74,4824.32499,0,2747.38698,203.312688,0,145.645986,0,0,0,22,0.758825213,0
12.745,4825.34136,0,2748.11527,203.236364,0,145.671626,0,0,0,22,0.758688926,0
12.75,4826.35735,0,2748.8437,203.160059,0,145.697291,0,0,0,22,0.75855278,0
12.755,4827.37296,0,2749.57225,203.083774,0,145.722979,0,0,0,22,0.758416776,0
12.76,4828.38819,0,2750.30093,203.007508,0,145.748693,0,0,0,22,0.758280913,0
12.765,4829.40304,0,2751.02973,202.931262,0,145.77443,0,0,0,22,0.758145192,0
12.77,4830.4175,0,2751.75867,202.855035,0,145.800192,0,0,0,22,0.758009613,0
12.775,4831.43159,0,2752.48774,202.778827,0,145.825978,0,0,0,22,0.757874174,0
12.78,4832.44529,0,2753.21693,202.702639,0,145.851788,0,0,0,22,0.757738877,0
12.785,4833.45862,0,2753.94625,202.62647,0,145.877622,0,0,0,22,0.75760372,0
12.79,4834.47156,0,2754.67571,202.55032,0,145.903481,0,0,0,22,0.757468705,0
12.795,4835.48412,0,2755.40529,202.474189,0,145.929363,0,0,0,22,0.75733383,0
12.8,4836.4963,0,2756.135,202.398077,0,145.95527,0,0,0,22,0.757199096,0
12.805,4837.5081,0,2756.86484,202.321984,0,145.9812,0,0,0,22,0.757064503,0
12.81,4838.51952,0,2757.59481,202.245911,0,146.007155,0,0,0,22,0.756930051,0
12.815,4839.53056,0,2758.32491,202.169856,0,146.033133,0,0,0,22,0.756795739,0
12.82,4840.54122,0,2759.05514,202.09382,0,146.059135,0,0,0,22,0.756661568,0
12.825,4841.5515,0,2759.78551,202.017804,0,146.085162,0,0,0,22,0.756527536,0
12.83,4842.5614,0,2760.516,201.941806,0,146.111212,0,0,0,22,0.756393646,0
12.835,4843.57092,0,2761.24662,201.865827,0,146.137286,0,0,0,22,0.756259895,0
12.84,4844.58005,0,2761.97737,201.789867,0,146.163384,0,0,0,22,0.756126284,0
12.845,4845.58881,0,2762.70825,201.713925,0,146.189505,0,0,0,22,0.755992814,0
12.85,4846.59719,0,2763.43926,201.638003,0,146.215651,0,0,0,22,0.755859483,0
12.855,4847.60519,0,2764.17041,201.562099,0,146.24182,0,0,0,22,0.755726292,0
12.86,4848.61281,0,2764.90168,201.486214,0,146.268012,0,0,0,22,0.755593241,0
12.865,4849.62006,0,2765.63309,201.410347,0,146.294229,0,0,0,22,0.755460329,0
12.87,4850.62692,0,2766.36462,201.3345,0,146.320469,0,0,0,22,0.755327557,0
12.875,4851.6334,0,2767.09629,201.25867,0,146.346732,0,0,0,22,0.755194925,0
12.88,4852.63951,0,2767.82809,201.18286,0,146.37302,0,0,0,22,0.755062432,0
12.885,4853.64523,0,2768.56002,201.107068,0,146.39933,0,0,0,22,0.754930078,0
12.89,4854.65058,0,2769.29209,201.031294,0,146.425664,0,0,0,22,0.754797863,0
12.895,4855.65554,0,2770.02428,200.955539,0,146.452022,0,0,0,22,0.754665788,0
12.9,4856.66013,0,2770.75661,200.879802,0,146.478403,0,0,0,22,0.754533852,0
12.905,4857.66434,0,2771.48906,200.804083,0,146.504808,0,0,0,22,0.754402054,0
12.91,4858.66817,0,2772.22165,200.728383,0,146.531236,0,0,0,22,0.754270396,0
12.915,4859.67162,0,2772.95438,200.652702,0,146.557687,0,0,0,22,0.754138876,0
12.92,4860.6747,0,2773.68723,200.577038,0,146.584161,0,0,0,22,0.754007495,0
12.925,4861.6774,0,2774.42022,200.501393,0,146.610659,0,0,0,22,0.753876252,0
12.93,4862.67971,0,2775.15334,200.425766,0,146.63718,0,0,0,22,0.753745149,0
12.935,4863.68165,0,2775.88659,200.350157,0,146.663725,0,0,0,22,0.753614183,0
12.94,4864.68321,0,2776.61997,200.274566,0,146.690292,0,0,0,22,0.753483356,0
12.945,4865.6844,0,2777.35349,200.198994,0,146.716883,0,0,0,22,0.753352667,0
12.95,4866.6852,0,2778.08714,200.123439,0,146.743497,0,0,0,22,0.753222117,0
12.955,4867.68563,0,2778.82093,200.047903,0,146.770134,0,0,0,22,0.753091704,0
12.96,4868.68568,0,2779.55485,199.972384,0,146.796794,0,0,0,22,0.75296143,0
12.965,4869.68536,0,2780.2889,199.896884,0,146.823477,0,0,0,22,0.752831293,0
12.97,4870.68465,0,2781.02308,199.821401,0,146.850183,0,0,0,22,0.752701295,0
12.975,4871.68357,0,2781.7574,199.745937,0,146.876912,0,0,0,22,0.752571434,0
12.98,4872.68211,0,2782.49185,199.67049,0,146.903665,0,0,0,22,0.752441711,0
12.985,4873.68028,0,2783.22643,199.595061,0,146.93044,0,0,0,22,0.752312126,0
12.99,4874.67806,0,2783.96115,199.51965,0,146.957238,0,0,0,22,0.752182678,0
12.995,4875.67547,0,2784.69601,199.444257,0,146.984058,0,0,0,22,0.752053367,0
13,4876.67251,0,2785.43099,199.368881,0,147.010902,0,0,0,22,0.751924194,0
13.005,4877.66916,0,2786.16612,199.293523,0,147.037769,0,0,0,22,0.751795158,0
13.01,4878.66544,0,2786.90137,199.218183,0,147.064658,0,0,0,22,0.75166626,0
13.015,4879.66134,0,2787.63676,199.142861,0,147.09157,0,0,0,22,0.751537498,0
13.02,4880.65687,0,2788.37229,199.067556,0,147.118505,0,0,0,22,0.751408874,0
13.025,4881.65202,0,2789.10795,198.992268,0,147.145462,0,0,0,22,0.751280387,0
13.03,4882.64679,0,2789.84374,198.916998,0,147.172443,0,0,0,22,0.751152036,0
13.035,4883.64119,0,2790.57967,198.841746,0,147.199445,0,0,0,22,0.751023823,0
13.04,4884.63521,0,2791.31574,198.766511,0,147.226471,0,0,0,22,0.750895746,0
13.045,4885.62885,0,2792.05194,198.691294,0,147.253519,0,0,0,22,0.750767805,0
13.05,4886.62212,0,2792.78827,198.616094,0,147.28059,0,0,0,22,0.750640002,0
13.055,4887.61502,0,2793.52474,198.540911,0,147.307683,0,0,0,22,0.750512334,0
13.06,4888.60753,0,2794.26135,198.465746,0,147.334798,0,0,0,22,0.750384803,0
13.065,4889.59967,0,2794.99809,198.390598,0,147.361936,0,0,0,22,0.750257409,0
13.07,4890.59144,0,2795.73497,198.315467,0,147.389097,0,0,0,22,0.750130151,0
13.075,4891.58283,0,2796.47198,198.240354,0,147.41628,0,0,0,22,0.750003029,0
13.08,4892.57384,0,2797.20913,198.165257,0,147.443485,0,0,0,22,0.749876043,0
13.085,4893.56448,0,2797.94642,198.090178,0,147.470713,0,0,0,22,0.749749193,0
13.09,4894.55474,0,2798.68384,198.015116,0,147.497963,0,0,0,22,0.749622479,0
13.095,4895.54463,0,2799.4214,197.940072,0,147.525236,0,0,0,22,0.749495901,0
13.1,4896.53414,0,2800.15909,197.865044,0,147.55253,0,0,0,22,0.749369458,0
13.105,4897.52328,0,2800.89692,197.790033,0,147.579847,0,0,0,22,0.749243152,0
13.11,4898.51204,0,2801.63489,197.715039,0,147.607186,0,0,0,22,0.74911698,0
13.115,4899.50043,0,2802.37299,197.640063,0,147.634548,0,0,0,22,0.748990945,0
13.12,4900.48845,0,2803.11123,197.565103,0,147.661931,0,0,0,22,0.748865045,0
13.125,4901.47608,0,2803.84961,197.49016,0,147.689337,0,0,0,22,0.74873928,0
13.13,4902.46335,0,2804.58813,197.415234,0,147.716765,0,0,0,22,0.748613651,0
13.135,4903.45024,0,2805.32678,197.340325,0,147.744215,0,0,0,22,0.748488157,0
13.14,4904.43675,0,2806.06557,197.265433,0,147.771687,0,0,0,22,0.748362798,0
13.145,4905.42289,0,2806.8045,197.190557,0,147.79918,0,0,0,22,0.748237574,0
13.15,4906.40866,0,2807.54356,197.115699,0,147.826696,0,0,0,22,0.748112485,0
13.155,4907.39405,0,2808.28276,197.040857,0,147.854234,0,0,0,22,0.747987531,0
13.16,4908.37906,0,2809.0221,196.966031,0,147.881794,0,0,0,22,0.747862712,0
13.165,4909.36371,0,2809.76158,196.891223,0,147.909376,0,0,0,22,0.747738028,0
13.17,4910.34798,0,2810.5012,196.816431,0,147.93698,0,0,0,22,0.747613478,0
13.175,4911.33187,0,2811.24095,196.741655,0,147.964605,0,0,0,22,0.747489064,0
13.18,4912.31539,0,2811.98084,196.666896,0,147.992253,0,0,0,22,0.747364783,0
13.185,4913.29854,0,2812.72088,196.592154,0,148.019922,0,0,0,22,0.747240637,0
13.19,4914.28131,0,2813.46104,196.517428,0,148.047613,0,0,0,22,0.747116626,0
13.195,4915.26372,0,2814.20135,196.442719,0,148.075325,0,0,0,22,0.746992749,0
13.2,4916.24574,0,2814.9418,196.368026,0,148.10306,0,0,0,22,0.746869006,0
13.205,4917.2274,0,2815.68238,196.293349,0,148.130816,0,0,0,22,0.746745397,0
13.21,4918.20868,0,2816.42311,196.218689,0,148.158594,0,0,0,22,0.746621922,0
13.215,4919.18958,0,2817.16397,196.144045,0,148.186393,0,0,0,22,0.746498581,0
13.22,4920.17012,0,2817.90497,196.069418,0,148.214214,0,0,0,22,0.746375375,0
13.225,4921.15028,0,2818.64611,195.994807,0,148.242057,0,0,0,22,0.746252302,0
13.23,4922.13006,0,2819.38739,195.920212,0,148.269921,0,0,0,22,0.746129363,0
13.235,4923.10948,0,2820.12881,195.845633,0,148.297807,0,0,0,22,0.746006558,0
13.24,4924.08852,0,2820.87037,195.77107,0,148.325714,0,0,0,22,0.745883886,0
13.245,4925.06719,0,2821.61207,195.696524,0,148.353643,0,0,0,22,0.745761348,0
13.25,4926.04549,0,2822.3539,195.621993,0,148.381594,0,0,0,22,0.745638943,0
13.255,4927.02341,0,2823.09588,195.547479,0,148.409565,0,0,0,22,0.745516672,0
13.26,4928.00096,0,2823.838,195.472981,0,148.437558,0,0,0,22,0.745394535,0
13.265,4928.97814,0,2824.58026,195.398499,0,148.465573,0,0,0,22,0.74527253,0
13.27,4929.95495,0,2825.32266,195.324033,0,148.493609,0,0,0,22,0.745150659,0
13.275,4930.93138,0,2826.06519,195.249583,0,148.521666,0,0,0,22,0.745028921,0
13.28,4931.90744,0,2826.80787,195.175148,0,148.549744,0,0,0,22,0.744907316,0
13.285,4932.88313,0,2827.55069,195.10073,0,148.577844,0,0,0,22,0.744785844,0
13.29,4933.85845,0,2828.29365,195.026327,0,148.605965,0,0,0,22,0.744664505,0
13.295,4934.83339,0,2829.03675,194.951941,0,148.634107,0,0,0,22,0.744543298,0
13.3,4935.80797,0,2829.77999,194.87757,0,148.662271,0,0,0,22,0.744422225,0
13.305,4936.78217,0,2830.52337,194.803215,0,148.690455,0,0,0,22,0.744301284,0
13.31,4937.756,0,2831.2669,194.728876,0,148.718661,0,0,0,22,0.744180476,0
13.315,4938.72946,0,2832.01056,194.654552,0,148.746888,0,0,0,22,0.744059801,0
13.32,4939.70255,0,2832.75437,194.580244,0,148.775136,0,0,0,22,0.743939258,0
13.325,4940.67526,0,2833.49831,194.505952,0,148.803405,0,0,0,22,0.743818847,0
13.33,4941.64761,0,2834.2424,194.431675,0,148.831695,0,0,0,22,0.743698569,0
13.335,4942.61958,0,2834.98663,194.357414,0,148.860006,0,0,0,22,0.743578423,0
13.34,4943.59118,0,2835.731,194.283169,0,148.888338,0,0,0,22,0.743458409,0
13.345,4944.56241,0,2836.47551,194.208939,0,148.916691,0,0,0,22,0.743338528,0
13.35,4945.53327,0,2837.22017,194.134724,0,148.945065,0,0,0,22,0.743218778,0
13.355,4946.50376,0,2837.96496,194.060525,0,148.97346,0,0,0,22,0.743099161,0
13.36,4947.47387,0,2838.7099,193.986342,0,149.001876,0,0,0,22,0.742979675,0
13.365,4948.44362,0,2839.45498,193.912174,0,149.030312,0,0,0,22,0.742860321,0
13.37,4949.413,0,2840.20021,193.838021,0,149.05877,0,0,0,22,0.742741099,0
13.375,4950.382,0,2840.94557,193.763883,0,149.087248,0,0,0,22,0.742622009,0
13.38,4951.35064,0,2841.69108,193.689761,0,149.115747,0,0,0,22,0.742503051,0
13.385,4952.3189,0,2842.43673,193.615654,0,149.144267,0,0,0,22,0.742384224,0
13.39,4953.28679,0,2843.18252,193.541563,0,149.172807,0,0,0,22,0.742265529,0
13.395,4954.25431,0,2843.92846,193.467487,0,149.201369,0,0,0,22,0.742146965,0
13.4,4955.22147,0,2844.67453,193.393425,0,149.229951,0,0,0,22,0.742028532,0
13.405,4956.18825,0,2845.42076,193.319379,0,149.258553,0,0,0,22,0.741910231,0
13.41,4957.15466,0,2846.16712,193.245349,0,149.287177,0,0,0,22,0.741792061,0
13.415,4958.1207,0,2846.91363,193.171333,0,149.315821,0,0,0,22,0.741674022,0
13.42,4959.08637,0,2847.66028,193.097332,0,149.344485,0,0,0,22,0.741556114,0
13.425,4960.05168,0,2848.40707,193.023347,0,149.37317,0,0,0,22,0.741438338,0
13.43,4961.01661,0,2849.15401,192.949376,0,149.401876,0,0,0,22,0.741320692,0
13.435,4961.98117,0,2849.90109,192.87542,0,149.430602,0,0,0,22,0.741203177,0
13.44,4962.94536,0,2850.64832,192.80148,0,149.459349,0,0,0,22,0.741085793,0
13.445,4963.90918,0,2851.39568,192.727554,0,149.488116,0,0,0,22,0.74096854,0
13.45,4964.87264,0,2852.1432,192.653643,0,149.516903,0,0,0,22,0.740851418,0
13.455,4965.83572,0,2852.89085,192.579747,0,149.545711,0,0,0,22,0.740734426,0
13.46,4966.79843,0,2853.63865,192.505866,0,149.57454,0,0,0,22,0.740617565,0
13.465,4967.76078,0,2854.3866,192.431999,0,149.603388,0,0,0,22,0.740500834,0
13.47,4968.72275,0,2855.13469,192.358148,0,149.632257,0,0,0,22,0.740384234,0
13.475,4969.68436,0,2855.88292,192.284311,0,149.661147,0,0,0,22,0.740267764,0
13.48,4970.6456,0,2856.6313,192.210489,0,149.690056,0,0,0,22,0.740151425,0
13.485,4971.60647,0,2857.37982,192.136681,0,149.718986,0,0,0,22,0.740035215,0
13.49,4972.56696,0,2858.12849,192.062889,0,149.747937,0,0,0,22,0.739919136,0
13.495,4973.52709,0,2858.8773,191.98911,0,149.776907,0,0,0,22,0.739803187,0
13.5,4974.48686,0,2859.62626,191.915347,0,149.805898,0,0,0,22,0.739687368,0
13.505,4975.44625,0,2860.37536,191.841598,0,149.834909,0,0,0,22,0.739571679,0
13.51,4976.40527,0,2861.12461,191.767863,0,149.86394,0,0,0,22,0.73945612,0
13.515,4977.36393,0,2861.874,191.694143,0,149.892991,0,0,0,22,0.739340691,0
13.52,4978.32221,0,2862.62354,191.620438,0,149.922062,0,0,0,22,0.739225392,0
13.525,4979.28013,0,2863.37322,191.546747,0,149.951153,0,0,0,22,0.739110222,0
13.53,4980.23768,0,2864.12305,191.47307,0,149.980265,0,0,0,22,0.738995182,0
13.535,4981.19486,0,2864.87302,191.399408,0,150.009396,0,0,0,22,0.738880272,0
13.54,4982.15167,0,2865.62314,191.32576,0,150.038548,0,0,0,22,0.738765491,0
13.545,4983.10812,0,2866.37341,191.252126,0,150.067719,0,0,0,22,0.73865084,0
13.55,4984.0642,0,2867.12382,191.178507,0,150.096911,0,0,0,22,0.738536318,0
13.555,4985.0199,0,2867.87438,191.104902,0,150.126122,0,0,0,22,0.738421925,0
13.56,4985.97525,0,2868.62508,191.031311,0,150.155353,0,0,0,22,0.738307662,0
13.565,4986.93022,0,2869.37593,190.957734,0,150.184604,0,0,0,22,0.738193528,0
13.57,4987.88482,0,2870.12693,190.884172,0,150.213876,0,0,0,22,0.738079523,0
13.575,4988.83906,0,2870.87807,190.810624,0,150.243167,0,0,0,22,0.737965647,0
13.58,4989.79293,0,2871.62936,190.73709,0,150.272477,0,0,0,22,0.7378519,0
13.585,4990.74643,0,2872.3808,190.663569,0,150.301808,0,0,0,22,0.737738282,0
13.59,4991.69956,0,2873.13238,190.590063,0,150.331158,0,0,0,22,0.737624793,0
13.595,4992.65233,0,2873.88411,190.516572,0,150.360529,0,0,0,22,0.737511433,0
13.6,4993.60473,0,2874.63598,190.443094,0,150.389918,0,0,0,22,0.737398202,0
13.605,4994.55676,0,2875.38801,190.36963,0,150.419328,0,0,0,22,0.737285099,0
13.61,4995.50843,0,2876.14018,190.296179,0,150.448757,0,0,0,22,0.737172126,0
13.615,4996.45972,0,2876.89249,190.222743,0,150.478207,0,0,0,22,0.73705928,0
13.62,4997.41065,0,2877.64496,190.149321,0,150.507675,0,0,0,22,0.736946564,0
13.625,4998.36122,0,2878.39757,190.075913,0,150.537164,0,0,0,22,0.736833975,0
13.63,4999.31141,0,2879.15033,190.002518,0,150.566672,0,0,0,22,0.736721515,0
13.635,5000.26124,0,2879.90324,189.929137,0,150.596199,0,0,0,22,0.736609184,0
13.64,5001.2107,0,2880.65629,189.85577,0,150.625746,0,0,0,22,0.736496981,0
13.645,5002.1598,0,2881.40949,189.782417,0,150.655313,0,0,0,22,0.736384906,0
13.65,5003.10853,0,2882.16285,189.709077,0,150.684899,0,0,0,22,0.736272959,0
13.655,5004.05689,0,2882.91634,189.635751,0,150.714505,0,0,0,22,0.736161141,0
13.66,5005.00489,0,2883.66999,189.562439,0,150.74413,0,0,0,22,0.73604945,0
13.665,5005.95252,0,2884.42379,189.489141,0,150.773775,0,0,0,22,0.735937887,0
13.67,5006.89978,0,2885.17773,189.415856,0,150.803439,0,0,0,22,0.735826453,0
13.675,5007.84667,0,2885.93182,189.342584,0,150.833122,0,0,0,22,0.735715146,0
13.68,5008.7932,0,2886.68606,189.269326,0,150.862825,0,0,0,22,0.735603967,0
13.685,5009.73937,0,2887.44045,189.196082,0,150.892548,0,0,0,22,0.735492916,0
13.69,5010.68516,0,2888.19499,189.122851,0,150.922289,0,0,0,22,0.735381993,0
13.695,5011.6306,0,2888.94967,189.049633,0,150.95205,0,0,0,22,0.735271197,0
13.7,5012.57566,0,2889.70451,188.976429,0,150.981831,0,0,0,22,0.735160529,0
13.705,5013.52036,0,2890.45949,188.903238,0,151.011631,0,0,0,22,0.735049988,0
13.71,5014.46469,0,2891.21462,188.830061,0,151.041449,0,0,0,22,0.734939575,0
13.715,5015.40866,0,2891.9699,188.756897,0,151.071288,0,0,0,22,0.734829289,0
13.72,5016.35226,0,2892.72533,188.683746,0,151.101145,0,0,0,22,0.734719131,0
13.725,5017.2955,0,2893.48092,188.610609,0,151.131022,0,0,0,22,0.734609099,0
13.73,5018.23837,0,2894.23665,188.537485,0,151.160918,0,0,0,22,0.734499196,0
13.735,5019.18087,0,2894.99252,188.464374,0,151.190833,0,0,0,22,0.734389419,0
